! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Friday, 16 June 2023 12:17:53
! NAME Agilent Technologies
! MODEL N9914A
! SERIAL MY53102487
! FIRMWARE_VERSION A.07.26
! CORRECTION 
! Trace TIMESTAMP: 2023-06-16 12:17:52Z
! Trace GPS Info...
! GPS Latitude: 
! GPS Longitude: 
! GPS Seconds Since Last Read: 0
! CHECKSUM 1159888232
! DATA Freq,SA Max Hold,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
4000000000,-57.5496707454787,0,0,0
4000500000,-56.8711497341663,0,0,0
4001000000,-59.6315655184485,0,0,0
4001500000,-58.5300031507324,0,0,0
4002000000,-57.8571533966007,0,0,0
4002500000,-58.5888882839956,0,0,0
4003000000,-58.3339828380257,0,0,0
4003500000,-58.8117835260201,0,0,0
4004000000,-58.177807896597,0,0,0
4004500000,-57.2870882019112,0,0,0
4005000000,-58.1188998649446,0,0,0
4005500000,-59.1193390595757,0,0,0
4006000000,-57.7320408154841,0,0,0
4006500000,-58.4130195885269,0,0,0
4007000000,-58.9497917042546,0,0,0
4007500000,-57.2714124863782,0,0,0
4008000000,-58.6082851380333,0,0,0
4008500000,-58.181907093331,0,0,0
4009000000,-57.4991987650153,0,0,0
4009500000,-58.9729807751444,0,0,0
4010000000,-58.7267465455701,0,0,0
4010500000,-59.5819192454565,0,0,0
4011000000,-58.8648605146673,0,0,0
4011500000,-58.4257938110664,0,0,0
4012000000,-58.6324505740122,0,0,0
4012500000,-57.9374389158736,0,0,0
4013000000,-58.5295955559604,0,0,0
4013500000,-56.7223488932404,0,0,0
4014000000,-58.2364862074903,0,0,0
4014500000,-58.3527289650348,0,0,0
4015000000,-57.8605738433694,0,0,0
4015500000,-58.6363598965802,0,0,0
4016000000,-58.5766978270355,0,0,0
4016500000,-59.1005930650056,0,0,0
4017000000,-58.9866125633207,0,0,0
4017500000,-58.1128905271989,0,0,0
4018000000,-58.2069018938014,0,0,0
4018500000,-57.9957793799047,0,0,0
4019000000,-57.7216258669154,0,0,0
4019500000,-58.178901585523,0,0,0
4020000000,-59.4139069242046,0,0,0
4020500000,-57.6385498461103,0,0,0
4021000000,-57.7201307912683,0,0,0
4021500000,-58.807281122765,0,0,0
4022000000,-57.3212086283555,0,0,0
4022500000,-57.3829467798676,0,0,0
4023000000,-58.1886372022133,0,0,0
4023500000,-58.6106227593253,0,0,0
4024000000,-58.3928548276231,0,0,0
4024500000,-57.6709957362201,0,0,0
4025000000,-58.79784907117,0,0,0
4025500000,-57.4228284503097,0,0,0
4026000000,-57.8342808818972,0,0,0
4026500000,-58.842511676487,0,0,0
4027000000,-58.0496684843042,0,0,0
4027500000,-58.65064681718,0,0,0
4028000000,-58.8323545391945,0,0,0
4028500000,-57.8114462861848,0,0,0
4029000000,-58.2254138036729,0,0,0
4029500000,-59.2405210142958,0,0,0
4030000000,-57.519287408347,0,0,0
4030500000,-57.9906848904301,0,0,0
4031000000,-58.9101912256756,0,0,0
4031500000,-58.6395515715807,0,0,0
4032000000,-58.9313514990931,0,0,0
4032500000,-59.0693540680347,0,0,0
4033000000,-58.9494754291468,0,0,0
4033500000,-58.2479861988933,0,0,0
4034000000,-56.8671560639111,0,0,0
4034500000,-57.1654711923067,0,0,0
4035000000,-59.3701462029629,0,0,0
4035500000,-58.5898247333792,0,0,0
4036000000,-58.7515735028405,0,0,0
4036500000,-58.6238877665816,0,0,0
4037000000,-58.3718807755881,0,0,0
4037500000,-58.2159351416601,0,0,0
4038000000,-58.3696469656306,0,0,0
4038500000,-59.1980388551157,0,0,0
4039000000,-59.0148029941281,0,0,0
4039500000,-59.5681129197229,0,0,0
4040000000,-59.0595842728461,0,0,0
4040500000,-57.491456674123,0,0,0
4041000000,-58.4441770845059,0,0,0
4041500000,-59.2129550602744,0,0,0
4042000000,-57.4322036646952,0,0,0
4042500000,-58.9058713885104,0,0,0
4043000000,-56.822107306444,0,0,0
4043500000,-58.5845578510196,0,0,0
4044000000,-57.8957826138025,0,0,0
4044500000,-57.3290818763423,0,0,0
4045000000,-58.3789879680687,0,0,0
4045500000,-59.032167770666,0,0,0
4046000000,-58.9669376888077,0,0,0
4046500000,-58.1033797721177,0,0,0
4047000000,-59.0604990279215,0,0,0
4047500000,-58.4729114731169,0,0,0
4048000000,-57.7405201474748,0,0,0
4048500000,-57.7540195266266,0,0,0
4049000000,-58.3689971760547,0,0,0
4049500000,-56.4510669244007,0,0,0
4050000000,-57.9141584330217,0,0,0
4050500000,-58.5507515148044,0,0,0
4051000000,-58.3360368793117,0,0,0
4051500000,-58.0227047479954,0,0,0
4052000000,-59.2182296714508,0,0,0
4052500000,-57.4356434968063,0,0,0
4053000000,-59.2094441973546,0,0,0
4053500000,-58.016459508812,0,0,0
4054000000,-59.1276858491228,0,0,0
4054500000,-58.2116256567769,0,0,0
4055000000,-58.3056856180125,0,0,0
4055500000,-59.3971329961769,0,0,0
4056000000,-58.8813823103181,0,0,0
4056500000,-59.2360993384481,0,0,0
4057000000,-57.8968068709082,0,0,0
4057500000,-58.1633488048971,0,0,0
4058000000,-58.3223868084026,0,0,0
4058500000,-58.4156842935382,0,0,0
4059000000,-58.0810475182481,0,0,0
4059500000,-58.7951214470649,0,0,0
4060000000,-58.5485840091204,0,0,0
4060500000,-58.9101801977274,0,0,0
4061000000,-58.2442966969156,0,0,0
4061500000,-57.9216808563716,0,0,0
4062000000,-56.9246705907133,0,0,0
4062500000,-58.6414987739561,0,0,0
4063000000,-58.6655036977468,0,0,0
4063500000,-58.3323126894944,0,0,0
4064000000,-58.6938516190428,0,0,0
4064500000,-59.4452712354011,0,0,0
4065000000,-57.6677170039551,0,0,0
4065500000,-57.7601538429409,0,0,0
4066000000,-57.6441330757901,0,0,0
4066500000,-58.1613192705834,0,0,0
4067000000,-58.2012250617065,0,0,0
4067500000,-58.0099175782888,0,0,0
4068000000,-57.4915647604423,0,0,0
4068500000,-58.0156648303586,0,0,0
4069000000,-58.1285116227843,0,0,0
4069500000,-58.7314460177471,0,0,0
4070000000,-59.3713249508309,0,0,0
4070500000,-58.2015132035197,0,0,0
4071000000,-57.9516047894866,0,0,0
4071500000,-58.8347532185033,0,0,0
4072000000,-56.9757121414894,0,0,0
4072500000,-59.138424517017,0,0,0
4073000000,-59.0498490956807,0,0,0
4073500000,-57.7889723394524,0,0,0
4074000000,-58.5604799795489,0,0,0
4074500000,-57.9868186628281,0,0,0
4075000000,-59.4399709909427,0,0,0
4075500000,-59.271418214903,0,0,0
4076000000,-58.600899570846,0,0,0
4076500000,-58.5022842507333,0,0,0
4077000000,-57.9880658135808,0,0,0
4077500000,-59.6428281850007,0,0,0
4078000000,-58.5463066126881,0,0,0
4078500000,-59.2443799937737,0,0,0
